Gene stable ID	Gene name	Mouse gene stable ID	Mouse homology type
ENSMMUG00000059522	Y_RNA		
ENSMMUG00000022982	IQGAP2	ENSMUSG00000021676	ortholog_one2one
ENSMMUG00000045173	Metazoa_SRP		
ENSMMUG00000032601	ASMT	ENSMUSG00000093806	ortholog_one2one
ENSMMUG00000018029	APLP2	ENSMUSG00000031996	ortholog_one2one
ENSMMUG00000060877	Metazoa_SRP		
ENSMMUG00000006900	METTL22	ENSMUSG00000039345	ortholog_one2one
ENSMMUG00000008561	KIF12	ENSMUSG00000028357	ortholog_one2one
ENSMMUG00000060153	Metazoa_SRP		
ENSMMUG00000049916			
ENSMMUG00000057152	Metazoa_SRP		
ENSMMUG00000059161			
ENSMMUG00000018743	USP25	ENSMUSG00000022867	ortholog_one2one
ENSMMUG00000051909			
ENSMMUG00000056748	U6		
ENSMMUG00000041900			
ENSMMUG00000055825			
ENSMMUG00000000937	ADAMTS13	ENSMUSG00000014852	ortholog_one2one
ENSMMUG00000058482	Metazoa_SRP		
ENSMMUG00000003946	ART5	ENSMUSG00000070424	ortholog_one2one
ENSMMUG00000023620	POLR2A	ENSMUSG00000005198	ortholog_one2one
ENSMMUG00000059692			
ENSMMUG00000001516	TRAM1	ENSMUSG00000025935	ortholog_one2one
ENSMMUG00000053395			
ENSMMUG00000022822	TMEM164	ENSMUSG00000047045	ortholog_one2one
ENSMMUG00000028321	U6	ENSMUSG00000118968	ortholog_one2many
ENSMMUG00000060904	U6		
ENSMMUG00000036183	Y_RNA		
ENSMMUG00000003022		ENSMUSG00000021000	ortholog_one2many
ENSMMUG00000064073			
ENSMMUG00000061219	Metazoa_SRP		
ENSMMUG00000046980			
ENSMMUG00000020799	BID	ENSMUSG00000004446	ortholog_one2one
ENSMMUG00000013436	MYO15B	ENSMUSG00000034427	ortholog_one2many
ENSMMUG00000058579		ENSMUSG00000024036	ortholog_one2many
ENSMMUG00000001147	CNOT11	ENSMUSG00000003135	ortholog_one2one
ENSMMUG00000016523	NEK5	ENSMUSG00000037738	ortholog_one2one
ENSMMUG00000065016			
ENSMMUG00000019075		ENSMUSG00000032673	ortholog_one2one
ENSMMUG00000001497	KRT27	ENSMUSG00000017588	ortholog_one2one
ENSMMUG00000064335		ENSMUSG00000027329	ortholog_one2many
ENSMMUG00000028743	FKRP	ENSMUSG00000048920	ortholog_one2one
ENSMMUG00000014228	CDCA7	ENSMUSG00000055612	ortholog_one2one
ENSMMUG00000000552	TMPRSS11A	ENSMUSG00000072845	ortholog_one2one
ENSMMUG00000005923	FAXC	ENSMUSG00000028246	ortholog_one2one
ENSMMUG00000003021	SLC5A12	ENSMUSG00000041644	ortholog_one2one
ENSMMUG00000005513	CCS	ENSMUSG00000034108	ortholog_one2one
ENSMMUG00000058876			
ENSMMUG00000015780	UBE3D	ENSMUSG00000032415	ortholog_one2one
ENSMMUG00000057480			
ENSMMUG00000005127	PLXNA4	ENSMUSG00000029765	ortholog_one2one
ENSMMUG00000002853	CORO2A	ENSMUSG00000028337	ortholog_one2one
ENSMMUG00000024027	U6		
ENSMMUG00000005301	ABCB9	ENSMUSG00000029408	ortholog_one2one
ENSMMUG00000001533	LIAT1		
ENSMMUG00000018512	GCFC2	ENSMUSG00000035125	ortholog_one2one
ENSMMUG00000062574	Metazoa_SRP		
ENSMMUG00000041359	Metazoa_SRP		
ENSMMUG00000036855	U2	ENSMUSG00000065742	ortholog_one2many
ENSMMUG00000054220			
ENSMMUG00000019205	ADAMTS16	ENSMUSG00000049538	ortholog_one2one
ENSMMUG00000063849	SPIN3		
ENSMMUG00000053656			
ENSMMUG00000065157			
ENSMMUG00000000024	PTGDR	ENSMUSG00000071489	ortholog_one2one
ENSMMUG00000004772		ENSMUSG00000043131	ortholog_one2many
ENSMMUG00000027543	Y_RNA		
ENSMMUG00000008946	C19H19orf47	ENSMUSG00000049643	ortholog_one2one
ENSMMUG00000058351			
ENSMMUG00000015484	STYK1	ENSMUSG00000032899	ortholog_one2one
ENSMMUG00000050753	Metazoa_SRP		
ENSMMUG00000055555			
ENSMMUG00000058234	Metazoa_SRP		
ENSMMUG00000062437	Y_RNA		
ENSMMUG00000055497	Metazoa_SRP		
ENSMMUG00000003499	SLC36A1	ENSMUSG00000020261	ortholog_one2one
ENSMMUG00000001678	CAPSL	ENSMUSG00000039676	ortholog_one2one
ENSMMUG00000065061		ENSMUSG00000108981	ortholog_one2many
ENSMMUG00000062153		ENSMUSG00000108981	ortholog_one2many
ENSMMUG00000011446	MGMT	ENSMUSG00000054612	ortholog_one2one
ENSMMUG00000052468			
ENSMMUG00000018119	SNX19	ENSMUSG00000031993	ortholog_one2one
ENSMMUG00000015528	APCDD1L		
ENSMMUG00000009057	BDP1	ENSMUSG00000049658	ortholog_one2one
ENSMMUG00000060487	ACKR3	ENSMUSG00000044337	ortholog_one2one
ENSMMUG00000062439			
ENSMMUG00000030833	MTIF2	ENSMUSG00000020459	ortholog_one2one
ENSMMUG00000037611	PGA4		
ENSMMUG00000060007			
ENSMMUG00000017297		ENSMUSG00000028245	ortholog_one2many
ENSMMUG00000053432	IGLV4-3	ENSMUSG00000076939	ortholog_one2one
ENSMMUG00000060004			
ENSMMUG00000021585	DNAJC5B	ENSMUSG00000027606	ortholog_one2one
ENSMMUG00000021476	BCL2L13	ENSMUSG00000009112	ortholog_one2one
ENSMMUG00000011030	ZFAND4	ENSMUSG00000042213	ortholog_one2one
ENSMMUG00000059957		ENSMUSG00000038241	ortholog_one2many
ENSMMUG00000053621	Metazoa_SRP		
ENSMMUG00000016444	COPB1	ENSMUSG00000030754	ortholog_one2one
ENSMMUG00000009327	SPTAN1	ENSMUSG00000057738	ortholog_one2one
ENSMMUG00000056605	Metazoa_SRP		
ENSMMUG00000017541	CUL1	ENSMUSG00000029686	ortholog_one2one
ENSMMUG00000053208			
ENSMMUG00000050200	Y_RNA		
ENSMMUG00000021790	IRS2	ENSMUSG00000038894	ortholog_one2one
ENSMMUG00000050274			
ENSMMUG00000056250			
ENSMMUG00000014391	DCAF11	ENSMUSG00000022214	ortholog_one2one
ENSMMUG00000022163	SLC1A5	ENSMUSG00000001918	ortholog_one2one
ENSMMUG00000022155	SULT2B1	ENSMUSG00000003271	ortholog_one2one
ENSMMUG00000004535	IGLV3-9		
ENSMMUG00000065216			
ENSMMUG00000051481	Metazoa_SRP		
ENSMMUG00000039259	CST9		
ENSMMUG00000028771	YIF1B	ENSMUSG00000030588	ortholog_one2one
ENSMMUG00000055293			
ENSMMUG00000041923	TRIM14	ENSMUSG00000039853	ortholog_one2one
ENSMMUG00000054386			
ENSMMUG00000008271	SLCO1C1	ENSMUSG00000030235	ortholog_one2one
ENSMMUG00000032750	SNORD89	ENSMUSG00000077704	ortholog_one2one
ENSMMUG00000035606	snoU89	ENSMUSG00000088835	ortholog_one2one
ENSMMUG00000000023	PTGER2	ENSMUSG00000037759	ortholog_one2one
ENSMMUG00000016045		ENSMUSG00000080876	ortholog_many2many
ENSMMUG00000016045		ENSMUSG00000080300	ortholog_many2many
ENSMMUG00000016045		ENSMUSG00000095659	ortholog_many2many
ENSMMUG00000016045		ENSMUSG00000114725	ortholog_many2many
ENSMMUG00000016045		ENSMUSG00000095770	ortholog_many2many
ENSMMUG00000016045		ENSMUSG00000121954	ortholog_many2many
ENSMMUG00000016045		ENSMUSG00000078212	ortholog_many2many
ENSMMUG00000016045		ENSMUSG00000085877	ortholog_many2many
ENSMMUG00000016045		ENSMUSG00000095754	ortholog_many2many
ENSMMUG00000016045		ENSMUSG00000096645	ortholog_many2many
ENSMMUG00000016045		ENSMUSG00000114897	ortholog_many2many
ENSMMUG00000016045		ENSMUSG00000079649	ortholog_many2many
ENSMMUG00000016045		ENSMUSG00000121958	ortholog_many2many
ENSMMUG00000016045		ENSMUSG00000080072	ortholog_many2many
ENSMMUG00000016045		ENSMUSG00000079566	ortholog_many2many
ENSMMUG00000016045		ENSMUSG00000094601	ortholog_many2many
ENSMMUG00000062707			
ENSMMUG00000054655	IGLV3-10		
ENSMMUG00000021881	LILRA6	ENSMUSG00000089942	ortholog_many2many
ENSMMUG00000021881	LILRA6	ENSMUSG00000074419	ortholog_many2many
ENSMMUG00000021881	LILRA6	ENSMUSG00000030427	ortholog_many2many
ENSMMUG00000021881	LILRA6	ENSMUSG00000070873	ortholog_many2many
ENSMMUG00000021881	LILRA6	ENSMUSG00000074417	ortholog_many2many
ENSMMUG00000021881	LILRA6	ENSMUSG00000058818	ortholog_many2many
ENSMMUG00000021881	LILRA6	ENSMUSG00000081665	ortholog_many2many
ENSMMUG00000056334			
ENSMMUG00000013785	TNS1	ENSMUSG00000055322	ortholog_one2one
ENSMMUG00000050400	mml-mir-7207		
ENSMMUG00000058685	Y_RNA		
ENSMMUG00000001499	KRT28	ENSMUSG00000055937	ortholog_one2one
ENSMMUG00000007780	EIF4E3	ENSMUSG00000093661	ortholog_one2one
ENSMMUG00000000752	AHRR	ENSMUSG00000021575	ortholog_one2one
ENSMMUG00000006357	ARFGAP2	ENSMUSG00000027255	ortholog_one2one
ENSMMUG00000016587	DTNB		
ENSMMUG00000046569			
ENSMMUG00000022371	MTM1	ENSMUSG00000031337	ortholog_one2one
ENSMMUG00000063784			
ENSMMUG00000059434	snoU13		
ENSMMUG00000028342	U6	ENSMUSG00000119396	ortholog_one2one
ENSMMUG00000010368	LHCGR	ENSMUSG00000024107	ortholog_one2one
ENSMMUG00000057257	RNF149	ENSMUSG00000048234	ortholog_one2one
ENSMMUG00000060002			
ENSMMUG00000060438	snoU13		
ENSMMUG00000008076	C1GALT1C1L		
ENSMMUG00000018157			
ENSMMUG00000052447			
ENSMMUG00000010207	EMG1	ENSMUSG00000004268	ortholog_one2one
ENSMMUG00000058980	Metazoa_SRP		
ENSMMUG00000053809	Metazoa_SRP		
ENSMMUG00000050011	TMPRSS11D	ENSMUSG00000061259	ortholog_one2one
ENSMMUG00000015017	LMO1	ENSMUSG00000036111	ortholog_one2one
ENSMMUG00000001951	SLC25A48	ENSMUSG00000021509	ortholog_one2one
ENSMMUG00000062750			
ENSMMUG00000025150	Y_RNA		
ENSMMUG00000020456	SLC4A2	ENSMUSG00000028962	ortholog_one2one
ENSMMUG00000063687			
ENSMMUG00000048513	TDRD15		
ENSMMUG00000009396	HSPA4	ENSMUSG00000020361	ortholog_one2one
ENSMMUG00000054428			
ENSMMUG00000065036			
ENSMMUG00000054535	GAPT	ENSMUSG00000046006	ortholog_one2one
ENSMMUG00000058626			
ENSMMUG00000061349	Metazoa_SRP		
ENSMMUG00000052914			
ENSMMUG00000009366	DOCK2	ENSMUSG00000020143	ortholog_one2one
ENSMMUG00000001645		ENSMUSG00000055762	ortholog_one2many
ENSMMUG00000051497	TIMM10	ENSMUSG00000027076	ortholog_one2one
ENSMMUG00000061764	U6		
ENSMMUG00000062910			
ENSMMUG00000058470		ENSMUSG00000080876	ortholog_many2many
ENSMMUG00000058470		ENSMUSG00000080300	ortholog_many2many
ENSMMUG00000058470		ENSMUSG00000095659	ortholog_many2many
ENSMMUG00000058470		ENSMUSG00000114725	ortholog_many2many
ENSMMUG00000058470		ENSMUSG00000095770	ortholog_many2many
ENSMMUG00000058470		ENSMUSG00000121954	ortholog_many2many
ENSMMUG00000058470		ENSMUSG00000078212	ortholog_many2many
ENSMMUG00000058470		ENSMUSG00000085877	ortholog_many2many
ENSMMUG00000058470		ENSMUSG00000095754	ortholog_many2many
ENSMMUG00000058470		ENSMUSG00000096645	ortholog_many2many
ENSMMUG00000058470		ENSMUSG00000114897	ortholog_many2many
ENSMMUG00000058470		ENSMUSG00000079649	ortholog_many2many
ENSMMUG00000058470		ENSMUSG00000121958	ortholog_many2many
ENSMMUG00000058470		ENSMUSG00000080072	ortholog_many2many
ENSMMUG00000058470		ENSMUSG00000079566	ortholog_many2many
ENSMMUG00000058470		ENSMUSG00000094601	ortholog_many2many
ENSMMUG00000008028	DOCK5	ENSMUSG00000044447	ortholog_one2one
ENSMMUG00000051110			
ENSMMUG00000022313	ATF7	ENSMUSG00000099083	ortholog_one2one
ENSMMUG00000058581			
ENSMMUG00000045878	TEX13C	ENSMUSG00000078320	ortholog_many2many
ENSMMUG00000045878	TEX13C	ENSMUSG00000105993	ortholog_many2many
ENSMMUG00000062613			
ENSMMUG00000056084			
ENSMMUG00000055387			
ENSMMUG00000061673			
ENSMMUG00000061319	EGR4	ENSMUSG00000071341	ortholog_one2one
ENSMMUG00000055113	UGT3A1		
ENSMMUG00000006327	TNFSF12	ENSMUSG00000097328	ortholog_one2one
ENSMMUG00000003571	NR1H4	ENSMUSG00000047638	ortholog_one2one
ENSMMUG00000032952	mml-mir-652	ENSMUSG00000076011	ortholog_one2one
ENSMMUG00000019277	WDR33	ENSMUSG00000024400	ortholog_one2one
ENSMMUG00000011104			
ENSMMUG00000044509	DCAF12L2	ENSMUSG00000045284	ortholog_one2many
ENSMMUG00000044509	DCAF12L2	ENSMUSG00000050926	ortholog_one2many
ENSMMUG00000011154	ARHGAP36	ENSMUSG00000036198	ortholog_one2one
ENSMMUG00000051661			
ENSMMUG00000012276	ARHGAP11A	ENSMUSG00000041219	ortholog_one2one
ENSMMUG00000062896	Metazoa_SRP		
ENSMMUG00000064632			
ENSMMUG00000016725	FAAH2		
ENSMMUG00000022622	CHMP2A	ENSMUSG00000033916	ortholog_one2one
ENSMMUG00000023423	AMMECR1	ENSMUSG00000042225	ortholog_one2one
ENSMMUG00000044033	U1		
ENSMMUG00000031268	MRPL23	ENSMUSG00000037772	ortholog_one2one
ENSMMUG00000017703	COL25A1	ENSMUSG00000058897	ortholog_one2one
ENSMMUG00000059402		ENSMUSG00000036924	ortholog_one2one
ENSMMUG00000056600	Metazoa_SRP		
ENSMMUG00000005869	NPEPPS	ENSMUSG00000001441	ortholog_one2one
ENSMMUG00000022156	FAM83E	ENSMUSG00000054161	ortholog_one2one
ENSMMUG00000008559	AMBP	ENSMUSG00000028356	ortholog_one2one
ENSMMUG00000059726	Metazoa_SRP		
ENSMMUG00000058205	Y_RNA		
ENSMMUG00000052325			
ENSMMUG00000057916	Metazoa_SRP		
ENSMMUG00000018974	LYSMD3	ENSMUSG00000035840	ortholog_one2one
ENSMMUG00000021586	TRIM55	ENSMUSG00000060913	ortholog_one2one
ENSMMUG00000004664	IMPACT	ENSMUSG00000024423	ortholog_one2many
ENSMMUG00000015563	RPS27A	ENSMUSG00000020460	ortholog_one2one
ENSMMUG00000012518	C19orf33	ENSMUSG00000030587	ortholog_one2one
ENSMMUG00000060605			
ENSMMUG00000050462	Metazoa_SRP		
ENSMMUG00000007692	APOB	ENSMUSG00000020609	ortholog_one2one
ENSMMUG00000060730	Metazoa_SRP		
ENSMMUG00000057537	snoU13		
ENSMMUG00000006997	TXNDC16	ENSMUSG00000021830	ortholog_one2one
ENSMMUG00000050396			
ENSMMUG00000011447	EBF3	ENSMUSG00000010476	ortholog_one2one
ENSMMUG00000010982	RTN4RL2	ENSMUSG00000050896	ortholog_one2one
ENSMMUG00000059317			
ENSMMUG00000001950	IL9	ENSMUSG00000021538	ortholog_one2one
ENSMMUG00000047722	FBXO41	ENSMUSG00000047013	ortholog_one2one
ENSMMUG00000063382	U6		
ENSMMUG00000001500	KRT10	ENSMUSG00000019761	ortholog_one2one
ENSMMUG00000052568			
ENSMMUG00000038243	Metazoa_SRP		
ENSMMUG00000003497	FAT2	ENSMUSG00000055333	ortholog_one2one
ENSMMUG00000053176			
ENSMMUG00000015706	DCAF12L1		
ENSMMUG00000048737	GADD45G	ENSMUSG00000021453	ortholog_one2one
ENSMMUG00000060354	U6atac		
ENSMMUG00000062727	Metazoa_SRP		
ENSMMUG00000064289	U4		
ENSMMUG00000060630	Metazoa_SRP		
ENSMMUG00000051386			
ENSMMUG00000005181	RAB3C	ENSMUSG00000021700	ortholog_one2one
ENSMMUG00000002058	TAGLN	ENSMUSG00000032085	ortholog_one2one
ENSMMUG00000019814	SLC34A1	ENSMUSG00000021490	ortholog_one2one
ENSMMUG00000052158	Metazoa_SRP		
ENSMMUG00000057085	Metazoa_SRP		
ENSMMUG00000060720	Y_RNA		
ENSMMUG00000016489	CST8	ENSMUSG00000027442	ortholog_one2one
ENSMMUG00000055313			
ENSMMUG00000062718	Metazoa_SRP		
ENSMMUG00000056296	SPACA4	ENSMUSG00000070563	ortholog_one2one
ENSMMUG00000050663			
ENSMMUG00000051375			
ENSMMUG00000000642	THADA	ENSMUSG00000024251	ortholog_one2one
ENSMMUG00000051733			
ENSMMUG00000038252	HSPE1	ENSMUSG00000117621	ortholog_many2many
ENSMMUG00000038252	HSPE1	ENSMUSG00000073676	ortholog_many2many
ENSMMUG00000055271			
ENSMMUG00000059699			
ENSMMUG00000062296	KCNK6	ENSMUSG00000046410	ortholog_one2one
ENSMMUG00000064663			
ENSMMUG00000025476	U6	ENSMUSG00000119654	ortholog_one2one
ENSMMUG00000050922			
ENSMMUG00000056342	Metazoa_SRP		
ENSMMUG00000012513	LACTB2	ENSMUSG00000025937	ortholog_one2one
ENSMMUG00000014450	ELAC2	ENSMUSG00000020549	ortholog_one2one
ENSMMUG00000052122			
ENSMMUG00000001833	STX16	ENSMUSG00000027522	ortholog_one2one
ENSMMUG00000006428	TSR3	ENSMUSG00000015126	ortholog_one2one
ENSMMUG00000005437	ALKBH8	ENSMUSG00000025899	ortholog_one2one
ENSMMUG00000005512	CCDC87	ENSMUSG00000067872	ortholog_one2one
ENSMMUG00000049493	NANS	ENSMUSG00000028334	ortholog_one2one
ENSMMUG00000060823	RFLNB	ENSMUSG00000020846	ortholog_one2one
ENSMMUG00000058154		ENSMUSG00000054863	ortholog_one2many
ENSMMUG00000023758	MRPL19	ENSMUSG00000030045	ortholog_one2one
ENSMMUG00000004091	TCF12	ENSMUSG00000032228	ortholog_one2one
ENSMMUG00000052221		ENSMUSG00000021645	ortholog_one2many
ENSMMUG00000021605	COPS8	ENSMUSG00000034432	ortholog_one2one
ENSMMUG00000007514	ZBED1		
ENSMMUG00000054647			
ENSMMUG00000022158	RPL18	ENSMUSG00000059070	ortholog_one2many
ENSMMUG00000002942	DRC3	ENSMUSG00000056598	ortholog_one2one
ENSMMUG00000030838	STON1	ENSMUSG00000033855	ortholog_one2one
ENSMMUG00000063209	SNORD109A		
ENSMMUG00000016530	NEK3	ENSMUSG00000031478	ortholog_one2one
ENSMMUG00000003779	GNRHR	ENSMUSG00000029255	ortholog_one2one
ENSMMUG00000052907			
ENSMMUG00000015016	RIC3	ENSMUSG00000048330	ortholog_one2one
ENSMMUG00000055017			
ENSMMUG00000019929			
ENSMMUG00000051214	SNORD109A		
ENSMMUG00000001948	FBXL21	ENSMUSG00000035509	ortholog_one2one
ENSMMUG00000024733	SNORD115		
ENSMMUG00000024741	Y_RNA		
ENSMMUG00000004203	C2H3orf22	ENSMUSG00000049694	ortholog_one2one
ENSMMUG00000058371	snoU13		
ENSMMUG00000017464	PRR32	ENSMUSG00000037086	ortholog_one2one
ENSMMUG00000054666	Metazoa_SRP		
ENSMMUG00000011346	CLHC1	ENSMUSG00000020461	ortholog_one2one
ENSMMUG00000064861			
ENSMMUG00000033113	SNORD115		
ENSMMUG00000023797	PGAP4	ENSMUSG00000039611	ortholog_one2one
ENSMMUG00000036175	U6		
ENSMMUG00000052611			
ENSMMUG00000056156	Metazoa_SRP		
ENSMMUG00000058916	snoU13		
ENSMMUG00000015019	VPS37C	ENSMUSG00000048832	ortholog_one2one
ENSMMUG00000001659	FBXL4	ENSMUSG00000040410	ortholog_one2one
ENSMMUG00000024069	Y_RNA		
ENSMMUG00000002496	CTSF	ENSMUSG00000083282	ortholog_one2one
ENSMMUG00000056109	Metazoa_SRP		
ENSMMUG00000055335	mml-mir-1241		
ENSMMUG00000002061	PCSK7	ENSMUSG00000035382	ortholog_one2one
ENSMMUG00000050242			
ENSMMUG00000045958	U6		
ENSMMUG00000040772			
ENSMMUG00000063239	U6		
ENSMMUG00000049978	Metazoa_SRP		
ENSMMUG00000027989	U6		
ENSMMUG00000001947	LECT2	ENSMUSG00000021539	ortholog_one2one
ENSMMUG00000032788	SNORD115		
ENSMMUG00000023838	U6		
ENSMMUG00000017356	CREG2	ENSMUSG00000050967	ortholog_one2one
ENSMMUG00000043282			
ENSMMUG00000046237	ABAT	ENSMUSG00000057880	ortholog_one2one
ENSMMUG00000016490		ENSMUSG00000027443	ortholog_one2one
ENSMMUG00000055291			
ENSMMUG00000055027			
ENSMMUG00000010210	LPCAT3	ENSMUSG00000004270	ortholog_one2one
ENSMMUG00000018976	ADGRV1	ENSMUSG00000069170	ortholog_one2one
ENSMMUG00000004201	CHST13	ENSMUSG00000056643	ortholog_one2one
ENSMMUG00000023192	CHKA	ENSMUSG00000024843	ortholog_one2one
ENSMMUG00000056966			
ENSMMUG00000065122			
ENSMMUG00000029103	NRN1L	ENSMUSG00000044287	ortholog_one2one
ENSMMUG00000064465		ENSMUSG00000027577	ortholog_one2many
ENSMMUG00000025423	SNORA62		
ENSMMUG00000056869			
ENSMMUG00000032805	SNORD115		
ENSMMUG00000058228			
ENSMMUG00000021477	ATP6V1E1	ENSMUSG00000019210	ortholog_one2one
ENSMMUG00000019432		ENSMUSG00000073062	ortholog_one2one
ENSMMUG00000010601	SLC43A3	ENSMUSG00000027074	ortholog_one2one
ENSMMUG00000059410	Metazoa_SRP		
ENSMMUG00000001307	RTL9	ENSMUSG00000085584	ortholog_one2one
ENSMMUG00000064616			
ENSMMUG00000014273	CATSPERG	ENSMUSG00000049123	ortholog_one2many
ENSMMUG00000014273	CATSPERG	ENSMUSG00000049676	ortholog_one2many
ENSMMUG00000031944		ENSMUSG00000028378	ortholog_one2many
ENSMMUG00000020202	MAGED1		
ENSMMUG00000064585			
ENSMMUG00000012924	ANO3	ENSMUSG00000074968	ortholog_one2one
ENSMMUG00000062671	SNORD115		
ENSMMUG00000056901			
ENSMMUG00000061682			
ENSMMUG00000033264	SNORA57		
ENSMMUG00000021643	CAPRIN1	ENSMUSG00000027184	ortholog_one2one
ENSMMUG00000012242	ANP32B	ENSMUSG00000028333	ortholog_one2many
ENSMMUG00000012242	ANP32B	ENSMUSG00000028584	ortholog_one2many
ENSMMUG00000047234			
ENSMMUG00000044363	LINC03041		
ENSMMUG00000050333			
ENSMMUG00000061961			
ENSMMUG00000051670			
ENSMMUG00000008886	CRTC3	ENSMUSG00000030527	ortholog_one2one
ENSMMUG00000062631	snoU13		
ENSMMUG00000048539	Y_RNA	ENSMUSG00002075742	ortholog_one2many
ENSMMUG00000050848	SNORD115		
ENSMMUG00000001502	KRT12	ENSMUSG00000020912	ortholog_one2one
ENSMMUG00000060050	UBE2M	ENSMUSG00000005575	ortholog_one2one
ENSMMUG00000057058	U6	ENSMUSG00002075640	ortholog_one2one
ENSMMUG00000060331			
ENSMMUG00000057547			
ENSMMUG00000059905			
ENSMMUG00000049290	mml-mir-650a-2		
ENSMMUG00000030702	RFX8	ENSMUSG00000057173	ortholog_one2one
ENSMMUG00000053052			
ENSMMUG00000011895	PSKH1	ENSMUSG00000048310	ortholog_one2one
ENSMMUG00000062516	SNORD115		
ENSMMUG00000050699			
ENSMMUG00000056597			
ENSMMUG00000050734			
ENSMMUG00000005082	MAGOHB	ENSMUSG00000030188	ortholog_one2one
ENSMMUG00000057241	snoU13		
ENSMMUG00000022393	CST11	ENSMUSG00000036958	ortholog_one2one
ENSMMUG00000061896			
ENSMMUG00000059218	Metazoa_SRP		
ENSMMUG00000053879			
ENSMMUG00000051512			
ENSMMUG00000058922			
ENSMMUG00000012745	ZNF483	ENSMUSG00000038630	ortholog_one2one
ENSMMUG00000051356	SNORD115		
ENSMMUG00000063437	TPBG	ENSMUSG00000035274	ortholog_one2one
ENSMMUG00000060741			
ENSMMUG00000044048	Metazoa_SRP		
ENSMMUG00000003042	VPS53	ENSMUSG00000017288	ortholog_one2one
ENSMMUG00000032765	mml-mir-9-3	ENSMUSG00000093238	ortholog_one2one
ENSMMUG00000005964	CMAH	ENSMUSG00000016756	ortholog_one2one
ENSMMUG00000050403			
ENSMMUG00000064684		ENSMUSG00000034427	ortholog_one2many
ENSMMUG00000001054	EEF1B2	ENSMUSG00000025967	ortholog_one2one
ENSMMUG00000015018	CD5	ENSMUSG00000024669	ortholog_one2many
ENSMMUG00000023257	NFIL3	ENSMUSG00000056749	ortholog_one2one
ENSMMUG00000039081			
ENSMMUG00000060142			
ENSMMUG00000062789			
ENSMMUG00000000833	AP2S1	ENSMUSG00000008036	ortholog_one2one
ENSMMUG00000058272	SNORD115		
ENSMMUG00000012439	GNPTG	ENSMUSG00000035521	ortholog_one2one
ENSMMUG00000020360	GAS2L3	ENSMUSG00000074802	ortholog_one2one
ENSMMUG00000010971	TOX	ENSMUSG00000041272	ortholog_one2one
ENSMMUG00000060481			
ENSMMUG00000004894			
ENSMMUG00000053308			
ENSMMUG00000019612	ACTRT1	ENSMUSG00000046615	ortholog_one2one
ENSMMUG00000013582	FER	ENSMUSG00000000127	ortholog_one2one
ENSMMUG00000020188	SPATA31G1	ENSMUSG00000028451	ortholog_one2one
ENSMMUG00000007393	AGA	ENSMUSG00000031521	ortholog_one2one
ENSMMUG00000012448	CCT7	ENSMUSG00000030007	ortholog_one2one
ENSMMUG00000016666	CHRDL1	ENSMUSG00000031283	ortholog_one2one
ENSMMUG00000051542	SNORD115		
ENSMMUG00000062969			
ENSMMUG00000056809	C10orf143	ENSMUSG00000040139	ortholog_one2one
ENSMMUG00000014376	RBL1	ENSMUSG00000027641	ortholog_one2one
ENSMMUG00000049806			
ENSMMUG00000045366	Metazoa_SRP		
ENSMMUG00000004197	UROC1	ENSMUSG00000034456	ortholog_one2one
ENSMMUG00000049453	U4	ENSMUSG00000119132	ortholog_one2one
ENSMMUG00000018330	CYP2C18		
ENSMMUG00000015926	OGFOD2	ENSMUSG00000023707	ortholog_one2one
ENSMMUG00000064685		ENSMUSG00000041697	ortholog_one2many
ENSMMUG00000055442	Metazoa_SRP		
ENSMMUG00000026333	Y_RNA		
ENSMMUG00000062984	SNORD115		
ENSMMUG00000055634	mml-mir-7208		
ENSMMUG00000065183			
ENSMMUG00000052226			
ENSMMUG00000035715	U7		
ENSMMUG00000001503	KRT20	ENSMUSG00000035775	ortholog_one2one
ENSMMUG00000041821		ENSMUSG00000108981	ortholog_one2many
ENSMMUG00000058625			
ENSMMUG00000048322	EVA1A	ENSMUSG00000035104	ortholog_one2one
ENSMMUG00000006071	PLD3	ENSMUSG00000003363	ortholog_one2one
ENSMMUG00000000332	TGFBI	ENSMUSG00000035493	ortholog_one2one
ENSMMUG00000058527	Metazoa_SRP		
ENSMMUG00000060866			
ENSMMUG00000051343			
ENSMMUG00000046684	SIRT4	ENSMUSG00000029524	ortholog_one2one
ENSMMUG00000064535	PSMB10	ENSMUSG00000031897	ortholog_one2one
ENSMMUG00000054502			
ENSMMUG00000046085			
ENSMMUG00000058526	SNORD115		
ENSMMUG00000049569	Metazoa_SRP		
ENSMMUG00000020209	TCHHL1	ENSMUSG00000027908	ortholog_one2one
ENSMMUG00000008633	ANK2	ENSMUSG00000032826	ortholog_one2one
ENSMMUG00000056300	Metazoa_SRP		
ENSMMUG00000003657	ATPAF2	ENSMUSG00000042709	ortholog_one2one
ENSMMUG00000057913			
ENSMMUG00000009963	PLTP	ENSMUSG00000017754	ortholog_one2one
ENSMMUG00000064451			
ENSMMUG00000062989			
ENSMMUG00000049461			
ENSMMUG00000045342			
ENSMMUG00000058547	Metazoa_SRP		
ENSMMUG00000022159	SPHK2	ENSMUSG00000057342	ortholog_one2one
ENSMMUG00000055975	CSTL1	ENSMUSG00000055177	ortholog_one2one
ENSMMUG00000058945			
ENSMMUG00000054009	Metazoa_SRP		
ENSMMUG00000061409			
