Gene stable ID	Gene name	Mouse gene stable ID	Mouse homology type
ENSOCUG00000010834	TBX4	ENSMUSG00000000094	ortholog_one2one
ENSOCUG00000010253	TMEM209	ENSMUSG00000029782	ortholog_one2one
ENSOCUG00000039323			
ENSOCUG00000016154	KCTD20	ENSMUSG00000005936	ortholog_one2one
ENSOCUG00000030979			
ENSOCUG00000025362	RND1	ENSMUSG00000054855	ortholog_one2one
ENSOCUG00000013802	ALDOC	ENSMUSG00000017390	ortholog_one2one
ENSOCUG00000034910			
ENSOCUG00000028891	SCARNA14		
ENSOCUG00000037852			
ENSOCUG00000036869		ENSMUSG00000075408	ortholog_one2one
ENSOCUG00000033769			
ENSOCUG00000027224		ENSMUSG00000047026	ortholog_one2many
ENSOCUG00000022423			
ENSOCUG00000013920	KRT80	ENSMUSG00000037185	ortholog_one2one
ENSOCUG00000014903		ENSMUSG00000022018	ortholog_one2one
ENSOCUG00000037874	SNORD74		
ENSOCUG00000021190		ENSMUSG00000020171	ortholog_one2one
ENSOCUG00000000522		ENSMUSG00000022683	ortholog_one2many
ENSOCUG00000030132			
ENSOCUG00000032894			
ENSOCUG00000001343	IQSEC1	ENSMUSG00000034312	ortholog_one2one
ENSOCUG00000003909		ENSMUSG00000020213	ortholog_many2many
ENSOCUG00000003909		ENSMUSG00000112611	ortholog_many2many
ENSOCUG00000025023		ENSMUSG00000057666	ortholog_many2many
ENSOCUG00000025023		ENSMUSG00000097148	ortholog_many2many
ENSOCUG00000025023		ENSMUSG00000110469	ortholog_many2many
ENSOCUG00000010388	RBPMS2	ENSMUSG00000032387	ortholog_one2one
ENSOCUG00000035268			
ENSOCUG00000021696	POR	ENSMUSG00000005514	ortholog_one2one
ENSOCUG00000035056			
ENSOCUG00000001636	UTP18	ENSMUSG00000054079	ortholog_one2one
ENSOCUG00000038746	Metazoa_SRP	ENSMUSG00000093183	ortholog_one2one
ENSOCUG00000035972			
ENSOCUG00000008607	SMPD2	ENSMUSG00000019822	ortholog_one2one
ENSOCUG00000026025	CCDC65	ENSMUSG00000003354	ortholog_one2one
ENSOCUG00000002576	GABRA2	ENSMUSG00000000560	ortholog_one2one
ENSOCUG00000015085		ENSMUSG00000032921	ortholog_one2one
ENSOCUG00000021224		ENSMUSG00000022683	ortholog_one2many
ENSOCUG00000016869	NFYA	ENSMUSG00000023994	ortholog_one2one
ENSOCUG00000011936	FHIT		
ENSOCUG00000036805			
ENSOCUG00000002632	KRT7	ENSMUSG00000023039	ortholog_one2one
ENSOCUG00000016829	GPX6	ENSMUSG00000004341	ortholog_one2one
ENSOCUG00000016165	STK38	ENSMUSG00000024006	ortholog_one2one
ENSOCUG00000024804	BTBD19	ENSMUSG00000073771	ortholog_one2one
ENSOCUG00000006684	SRSF3	ENSMUSG00000071172	ortholog_one2one
ENSOCUG00000013456	OMA1	ENSMUSG00000035069	ortholog_one2one
ENSOCUG00000010579	ABAT	ENSMUSG00000057880	ortholog_one2one
ENSOCUG00000035529			
ENSOCUG00000016048		ENSMUSG00000023067	ortholog_one2one
ENSOCUG00000033456	U2	ENSMUSG00000065620	ortholog_one2many
ENSOCUG00000013803	RHBDD2	ENSMUSG00000039917	ortholog_one2one
ENSOCUG00000025713	ASGR1	ENSMUSG00000020884	ortholog_one2one
ENSOCUG00000016053	RAB44	ENSMUSG00000064147	ortholog_one2one
ENSOCUG00000036248		ENSMUSG00000024172	ortholog_one2many
ENSOCUG00000002206	DIS3L	ENSMUSG00000032396	ortholog_one2one
ENSOCUG00000037125			
ENSOCUG00000003815	ZFX	ENSMUSG00000079509	ortholog_one2one
ENSOCUG00000023125	MAGEB16	ENSMUSG00000046942	ortholog_one2one
ENSOCUG00000004006	SOCS4	ENSMUSG00000048379	ortholog_one2one
ENSOCUG00000013793	PIGS	ENSMUSG00000041958	ortholog_one2one
ENSOCUG00000016730	STEEP1	ENSMUSG00000006423	ortholog_one2one
ENSOCUG00000004003	MAPK1IP1L	ENSMUSG00000041775	ortholog_one2many
ENSOCUG00000004003	MAPK1IP1L	ENSMUSG00000021840	ortholog_one2many
ENSOCUG00000034882			
ENSOCUG00000034349		ENSMUSG00000024172	ortholog_one2many
ENSOCUG00000008943	CALCOCO1	ENSMUSG00000023055	ortholog_one2one
ENSOCUG00000023669	U3		
ENSOCUG00000001857	ZBTB10	ENSMUSG00000069114	ortholog_one2one
ENSOCUG00000037981	SERTM2	ENSMUSG00000085139	ortholog_one2one
ENSOCUG00000017141	ACSM1	ENSMUSG00000033533	ortholog_one2one
ENSOCUG00000005608	FSIP2	ENSMUSG00000075249	ortholog_one2one
ENSOCUG00000039468			
ENSOCUG00000035340			
ENSOCUG00000011295	EVA1A	ENSMUSG00000035104	ortholog_one2one
ENSOCUG00000007824	G2E3	ENSMUSG00000035293	ortholog_one2one
ENSOCUG00000035773			
ENSOCUG00000024115	ASGR2	ENSMUSG00000040963	ortholog_one2one
ENSOCUG00000007776	MMS19	ENSMUSG00000025159	ortholog_one2one
ENSOCUG00000025061	CCL24	ENSMUSG00000004814	ortholog_one2many
ENSOCUG00000004284	RLIG1	ENSMUSG00000046567	ortholog_one2one
ENSOCUG00000033690		ENSMUSG00000032666	ortholog_one2one
ENSOCUG00000029402		ENSMUSG00000058398	ortholog_one2many
ENSOCUG00000017266	FAM168B	ENSMUSG00000037503	ortholog_one2one
ENSOCUG00000007017	SLC16A11	ENSMUSG00000040938	ortholog_one2one
ENSOCUG00000032788			
ENSOCUG00000025489		ENSMUSG00000030877	ortholog_one2one
ENSOCUG00000023775	OVCA2	ENSMUSG00000038268	ortholog_one2one
ENSOCUG00000027199		ENSMUSG00000024042	ortholog_one2many
ENSOCUG00000013024	NAA16	ENSMUSG00000022020	ortholog_one2one
ENSOCUG00000033586			
ENSOCUG00000037785			
ENSOCUG00000005324	MAP1A	ENSMUSG00000027254	ortholog_one2one
ENSOCUG00000004285	METTL9	ENSMUSG00000030876	ortholog_one2one
ENSOCUG00000002924	LGALS3	ENSMUSG00000050335	ortholog_one2one
ENSOCUG00000009926			
ENSOCUG00000038799			
ENSOCUG00000026573			
ENSOCUG00000002926	DLGAP5	ENSMUSG00000037544	ortholog_one2one
ENSOCUG00000012510	HOMEZ	ENSMUSG00000057156	ortholog_one2one
ENSOCUG00000013865	PLN	ENSMUSG00000038583	ortholog_one2one
ENSOCUG00000000382	SLC12A9	ENSMUSG00000037344	ortholog_one2one
ENSOCUG00000014931			
ENSOCUG00000007802	CAST	ENSMUSG00000021585	ortholog_one2one
ENSOCUG00000027030		ENSMUSG00000022890	ortholog_one2many
ENSOCUG00000004309	NECAP1	ENSMUSG00000030327	ortholog_one2one
ENSOCUG00000001168	LUZP1	ENSMUSG00000001089	ortholog_one2one
ENSOCUG00000004460	BNC2	ENSMUSG00000028487	ortholog_one2one
ENSOCUG00000017702		ENSMUSG00000038651	ortholog_one2one
ENSOCUG00000037455			
ENSOCUG00000005933		ENSMUSG00000030945	ortholog_one2one
ENSOCUG00000031734			
ENSOCUG00000009098	CNNM2	ENSMUSG00000064105	ortholog_one2one
ENSOCUG00000019014	MIR204	ENSMUSG00000065507	ortholog_one2one
ENSOCUG00000023234		ENSMUSG00000094878	ortholog_one2many
ENSOCUG00000023234		ENSMUSG00000095286	ortholog_one2many
ENSOCUG00000035490			
ENSOCUG00000007438	C3AR1	ENSMUSG00000040552	ortholog_one2one
ENSOCUG00000009237		ENSMUSG00000041718	ortholog_one2one
ENSOCUG00000030731			
ENSOCUG00000007174	SATB1	ENSMUSG00000023927	ortholog_one2one
ENSOCUG00000024265	MAPRE1	ENSMUSG00000027479	ortholog_one2one
ENSOCUG00000002215	BEX5		
ENSOCUG00000013888			
ENSOCUG00000028838	SNORA40		
ENSOCUG00000000232			
ENSOCUG00000013326	EIF4G2	ENSMUSG00000005610	ortholog_one2one
ENSOCUG00000010699	SEC13	ENSMUSG00000030298	ortholog_one2one
ENSOCUG00000004313	FOXJ2	ENSMUSG00000003154	ortholog_one2one
ENSOCUG00000002478		ENSMUSG00000054034	ortholog_many2many
ENSOCUG00000002478		ENSMUSG00000031409	ortholog_many2many
ENSOCUG00000002478		ENSMUSG00000044550	ortholog_many2many
ENSOCUG00000021824			
ENSOCUG00000021737		ENSMUSG00000121952	ortholog_many2many
ENSOCUG00000021737		ENSMUSG00000121951	ortholog_many2many
ENSOCUG00000035806			
ENSOCUG00000038699			
ENSOCUG00000035136			
ENSOCUG00000023506	snoU13		
ENSOCUG00000032681			
ENSOCUG00000031605		ENSMUSG00000020484	ortholog_one2one
ENSOCUG00000035566			
ENSOCUG00000009725	AWAT1	ENSMUSG00000015665	ortholog_one2one
ENSOCUG00000029852			
ENSOCUG00000001032	FETUB	ENSMUSG00000022871	ortholog_one2one
ENSOCUG00000016518	KIAA1217	ENSMUSG00000036617	ortholog_one2one
ENSOCUG00000037311			
ENSOCUG00000004347	SCN4A	ENSMUSG00000001027	ortholog_one2one
ENSOCUG00000023610	CPNE5	ENSMUSG00000024008	ortholog_one2one
ENSOCUG00000008575	SLC2A3	ENSMUSG00000003153	ortholog_one2one
ENSOCUG00000016902	EPHB4	ENSMUSG00000029710	ortholog_one2one
ENSOCUG00000021503			
ENSOCUG00000032075	U2		
ENSOCUG00000007046	PPIL1	ENSMUSG00000024007	ortholog_one2one
ENSOCUG00000032837		ENSMUSG00000031575	ortholog_one2many
ENSOCUG00000010844	ARHGEF15	ENSMUSG00000052921	ortholog_one2one
ENSOCUG00000025207	MTRF1	ENSMUSG00000022022	ortholog_one2one
ENSOCUG00000033563		ENSMUSG00000052712	ortholog_one2one
ENSOCUG00000023756			
ENSOCUG00000031947			
ENSOCUG00000025503	U3		
ENSOCUG00000001519	RTN4RL1	ENSMUSG00000045287	ortholog_one2one
ENSOCUG00000027077	KAP6.1		
ENSOCUG00000014016		ENSMUSG00000075502	ortholog_many2many
ENSOCUG00000014016		ENSMUSG00000043881	ortholog_many2many
ENSOCUG00000010379	FREM1	ENSMUSG00000059049	ortholog_one2one
ENSOCUG00000014760	MEGF11	ENSMUSG00000036466	ortholog_one2one
ENSOCUG00000004256	WBP4	ENSMUSG00000022023	ortholog_one2one
ENSOCUG00000021729		ENSMUSG00000052456	ortholog_one2one
ENSOCUG00000004291	IGSF6	ENSMUSG00000035004	ortholog_one2one
ENSOCUG00000016639	CPT2	ENSMUSG00000028607	ortholog_one2one
ENSOCUG00000000348	GPLD1	ENSMUSG00000021340	ortholog_one2one
ENSOCUG00000030869			
ENSOCUG00000037363			
ENSOCUG00000033508		ENSMUSG00000041797	ortholog_one2one
ENSOCUG00000033768			
ENSOCUG00000037881			
ENSOCUG00000009791	ZNF248	ENSMUSG00000030145	ortholog_one2one
ENSOCUG00000036401			
ENSOCUG00000032400			
ENSOCUG00000011760	PRPF3	ENSMUSG00000015748	ortholog_one2one
ENSOCUG00000038163			
ENSOCUG00000036523			
ENSOCUG00000028530	U6	ENSMUSG00000064954	ortholog_one2one
ENSOCUG00000027438		ENSMUSG00000058927	ortholog_many2many
ENSOCUG00000027438		ENSMUSG00000063694	ortholog_many2many
ENSOCUG00000036978			
ENSOCUG00000010120	ZNF281	ENSMUSG00000041483	ortholog_one2one
ENSOCUG00000037056		ENSMUSG00000075143	ortholog_many2many
ENSOCUG00000037056		ENSMUSG00000075144	ortholog_many2many
ENSOCUG00000011552	YEATS4		
ENSOCUG00000031378			
ENSOCUG00000032226			
ENSOCUG00000038865			
ENSOCUG00000033996		ENSMUSG00000051747	ortholog_one2many
ENSOCUG00000020935	MTCH1	ENSMUSG00000024012	ortholog_one2one
ENSOCUG00000030864			
ENSOCUG00000012893	GRPR	ENSMUSG00000031364	ortholog_one2one
ENSOCUG00000024838			
ENSOCUG00000009107			
ENSOCUG00000006720	FGD2	ENSMUSG00000024013	ortholog_one2one
ENSOCUG00000008736	ATG10	ENSMUSG00000021619	ortholog_one2one
ENSOCUG00000015214	PSMC3IP	ENSMUSG00000019303	ortholog_one2one
ENSOCUG00000029397	ANP32B	ENSMUSG00000028333	ortholog_one2many
ENSOCUG00000029397	ANP32B	ENSMUSG00000028584	ortholog_one2many
ENSOCUG00000031256			
ENSOCUG00000017835	DNMT3B	ENSMUSG00000027478	ortholog_one2many
ENSOCUG00000017835	DNMT3B	ENSMUSG00000082079	ortholog_one2many
ENSOCUG00000002406	MON2	ENSMUSG00000034602	ortholog_one2one
ENSOCUG00000024606	MYO6	ENSMUSG00000033577	ortholog_one2one
ENSOCUG00000010580	ELF1	ENSMUSG00000036461	ortholog_one2one
ENSOCUG00000004297	OTOA	ENSMUSG00000034990	ortholog_one2one
ENSOCUG00000014380	ABCA6	ENSMUSG00000044749	ortholog_one2one
ENSOCUG00000005354	BMS1	ENSMUSG00000030138	ortholog_one2one
ENSOCUG00000011294		ENSMUSG00000021953	ortholog_one2one
ENSOCUG00000036807			
ENSOCUG00000014290	DUOXA2	ENSMUSG00000027225	ortholog_one2one
ENSOCUG00000019820	5S_rRNA		
ENSOCUG00000005852	CNMD	ENSMUSG00000022025	ortholog_one2one
ENSOCUG00000027484	PPP1R3E	ENSMUSG00000072494	ortholog_one2one
ENSOCUG00000011026	BCL2L2	ENSMUSG00000089682	ortholog_one2one
ENSOCUG00000019203			
ENSOCUG00000000401	HK3	ENSMUSG00000025877	ortholog_one2one
ENSOCUG00000030720			
ENSOCUG00000033987			
ENSOCUG00000027797	PRDM11	ENSMUSG00000075028	ortholog_one2one
ENSOCUG00000026959	U6		
ENSOCUG00000001504	RPA1	ENSMUSG00000000751	ortholog_one2one
ENSOCUG00000001211		ENSMUSG00000054428	ortholog_one2many
ENSOCUG00000032325	U3		
ENSOCUG00000006240		ENSMUSG00000026398	ortholog_one2many
ENSOCUG00000037143			
ENSOCUG00000009574	FKBP11	ENSMUSG00000003355	ortholog_one2one
ENSOCUG00000029293	ARL6	ENSMUSG00000022722	ortholog_one2one
ENSOCUG00000014338	ABCA5	ENSMUSG00000018800	ortholog_one2one
ENSOCUG00000001284	SEC24B	ENSMUSG00000001052	ortholog_one2one
ENSOCUG00000016823	COBL	ENSMUSG00000020173	ortholog_one2one
ENSOCUG00000029000		ENSMUSG00000063605	ortholog_one2one
ENSOCUG00000004472	PLPP1	ENSMUSG00000021759	ortholog_one2one
ENSOCUG00000004183	TMEM186	ENSMUSG00000043140	ortholog_one2one
ENSOCUG00000015168	PLB1	ENSMUSG00000029134	ortholog_one2one
ENSOCUG00000031160			
ENSOCUG00000009056	PDILT	ENSMUSG00000030968	ortholog_one2one
ENSOCUG00000032782			
ENSOCUG00000021439	RPL22	ENSMUSG00000028936	ortholog_one2one
ENSOCUG00000008601	ASB16	ENSMUSG00000034768	ortholog_one2one
ENSOCUG00000007822		ENSMUSG00000074344	ortholog_one2one
ENSOCUG00000004186	PMM2	ENSMUSG00000022711	ortholog_one2one
ENSOCUG00000016174	PABPN1	ENSMUSG00000022194	ortholog_one2one
ENSOCUG00000020370	U6		
ENSOCUG00000033337			
ENSOCUG00000015429	NKX2-8	ENSMUSG00000058669	ortholog_one2one
ENSOCUG00000009070	SEMA3C	ENSMUSG00000028780	ortholog_one2one
ENSOCUG00000005927	ACSM5	ENSMUSG00000030972	ortholog_one2one
ENSOCUG00000022997		ENSMUSG00000029131	ortholog_one2one
ENSOCUG00000004290	CEP290	ENSMUSG00000019971	ortholog_one2one
ENSOCUG00000010210		ENSMUSG00000073077	ortholog_one2one
ENSOCUG00000005589	ZAN	ENSMUSG00000079173	ortholog_one2one
ENSOCUG00000003916	GLIPR1L2	ENSMUSG00000020214	ortholog_one2one
ENSOCUG00000014255	DUOX2	ENSMUSG00000068452	ortholog_one2one
ENSOCUG00000012280	GPC5	ENSMUSG00000022112	ortholog_one2one
ENSOCUG00000006961	FGD5	ENSMUSG00000034037	ortholog_one2one
ENSOCUG00000019409	SNORD86	ENSMUSG00000077685	ortholog_one2one
ENSOCUG00000029939			
ENSOCUG00000039073	ARF3	ENSMUSG00000051853	ortholog_one2one
ENSOCUG00000022845	PUDP	ENSMUSG00000048875	ortholog_one2one
ENSOCUG00000006106	UMOD	ENSMUSG00000030963	ortholog_one2one
ENSOCUG00000025146			
ENSOCUG00000012028	PIM1	ENSMUSG00000024014	ortholog_one2one
ENSOCUG00000016739		ENSMUSG00000016308	ortholog_one2many
ENSOCUG00000023003	U1	ENSMUSG00000118876	ortholog_many2many
ENSOCUG00000023003	U1	ENSMUSG00000119427	ortholog_many2many
ENSOCUG00000023003	U1	ENSMUSG00000118936	ortholog_many2many
ENSOCUG00000023003	U1	ENSMUSG00000119030	ortholog_many2many
ENSOCUG00000023003	U1	ENSMUSG00000118698	ortholog_many2many
ENSOCUG00000023003	U1	ENSMUSG00000118677	ortholog_many2many
ENSOCUG00000023003	U1	ENSMUSG00000119563	ortholog_many2many
ENSOCUG00000023003	U1	ENSMUSG00000119774	ortholog_many2many
ENSOCUG00000000089			
ENSOCUG00000036128			
ENSOCUG00000021403		ENSMUSG00000045508	ortholog_one2one
ENSOCUG00000007606	MAP2K6	ENSMUSG00000020623	ortholog_one2one
ENSOCUG00000036375	U2		
ENSOCUG00000019518	SNORA26		
ENSOCUG00000034062			
ENSOCUG00000039370			
ENSOCUG00000032157			
ENSOCUG00000021379	MBTD1	ENSMUSG00000059474	ortholog_one2one
ENSOCUG00000002396	PKD2	ENSMUSG00000034462	ortholog_one2one
ENSOCUG00000000046	RTP1	ENSMUSG00000033383	ortholog_one2one
ENSOCUG00000004071	NOM1	ENSMUSG00000001569	ortholog_one2one
ENSOCUG00000001730	SNX19	ENSMUSG00000031993	ortholog_one2one
ENSOCUG00000034555			
ENSOCUG00000006097		ENSMUSG00000030954	ortholog_one2one
ENSOCUG00000009403	PRR15	ENSMUSG00000045725	ortholog_one2one
ENSOCUG00000005512	RXRG	ENSMUSG00000015843	ortholog_one2one
ENSOCUG00000029860	U2	ENSMUSG00000087878	ortholog_one2many
ENSOCUG00000014123	PPP1R2	ENSMUSG00000121976	ortholog_one2many
ENSOCUG00000014123	PPP1R2	ENSMUSG00000094843	ortholog_one2many
ENSOCUG00000014123	PPP1R2	ENSMUSG00000095869	ortholog_one2many
ENSOCUG00000014123	PPP1R2	ENSMUSG00000047714	ortholog_one2many
ENSOCUG00000015042	FAM111A	ENSMUSG00000024691	ortholog_one2many
ENSOCUG00000015042	FAM111A	ENSMUSG00000086213	ortholog_one2many
ENSOCUG00000019626	U6		
ENSOCUG00000033391			
ENSOCUG00000005399	EPO	ENSMUSG00000029711	ortholog_one2one
ENSOCUG00000008655	TCF23	ENSMUSG00000006642	ortholog_one2one
ENSOCUG00000039202			
ENSOCUG00000000460	NLRP14	ENSMUSG00000016626	ortholog_one2one
ENSOCUG00000007818	POP7	ENSMUSG00000029715	ortholog_one2one
ENSOCUG00000038785			
ENSOCUG00000006528			
ENSOCUG00000026552	KCNJ16	ENSMUSG00000051497	ortholog_one2one
ENSOCUG00000012514	XRRA1	ENSMUSG00000035211	ortholog_one2one
ENSOCUG00000006383	GHRL	ENSMUSG00000064177	ortholog_one2one
ENSOCUG00000000291	UBXN4	ENSMUSG00000026353	ortholog_one2one
ENSOCUG00000000802	WIPF3	ENSMUSG00000086040	ortholog_one2one
ENSOCUG00000002663	GIGYF1	ENSMUSG00000029714	ortholog_one2one
ENSOCUG00000010416	KCNJ2	ENSMUSG00000041695	ortholog_one2one
ENSOCUG00000006522	PREB	ENSMUSG00000045302	ortholog_one2one
ENSOCUG00000017341	OAZ2	ENSMUSG00000040652	ortholog_one2one
ENSOCUG00000035433			
ENSOCUG00000024684	5S_rRNA	ENSMUSG00002075966	ortholog_one2one
ENSOCUG00000031464			
ENSOCUG00000035496			
ENSOCUG00000036977			
ENSOCUG00000031134			
ENSOCUG00000038752			
ENSOCUG00000035256			
ENSOCUG00000024687			
ENSOCUG00000009245	TRPC5	ENSMUSG00000041710	ortholog_one2one
ENSOCUG00000014321	PAX9	ENSMUSG00000001497	ortholog_one2one
ENSOCUG00000000804	SCRN1	ENSMUSG00000019124	ortholog_one2one
ENSOCUG00000035476			
ENSOCUG00000008078	SPTLC1	ENSMUSG00000021468	ortholog_one2one
ENSOCUG00000007756	OR10Z1	ENSMUSG00000050788	ortholog_one2one
ENSOCUG00000028692	ACA64		
ENSOCUG00000009950	ADK	ENSMUSG00000039197	ortholog_one2one
ENSOCUG00000031094			
ENSOCUG00000024764			
ENSOCUG00000017337	TP53BP1	ENSMUSG00000043909	ortholog_one2one
ENSOCUG00000023718	U1	ENSMUSG00000118876	ortholog_many2many
ENSOCUG00000023718	U1	ENSMUSG00000119427	ortholog_many2many
ENSOCUG00000023718	U1	ENSMUSG00000118936	ortholog_many2many
ENSOCUG00000023718	U1	ENSMUSG00000119030	ortholog_many2many
ENSOCUG00000023718	U1	ENSMUSG00000118698	ortholog_many2many
ENSOCUG00000023718	U1	ENSMUSG00000118677	ortholog_many2many
ENSOCUG00000023718	U1	ENSMUSG00000119563	ortholog_many2many
ENSOCUG00000023718	U1	ENSMUSG00000119774	ortholog_many2many
ENSOCUG00000030345			
ENSOCUG00000019420	U1	ENSMUSG00000077347	ortholog_many2many
ENSOCUG00000019420	U1	ENSMUSG00002075806	ortholog_many2many
ENSOCUG00000019420	U1	ENSMUSG00000065027	ortholog_many2many
ENSOCUG00000019420	U1	ENSMUSG00000064830	ortholog_many2many
ENSOCUG00000019420	U1	ENSMUSG00000088212	ortholog_many2many
ENSOCUG00000019420	U1	ENSMUSG00002076893	ortholog_many2many
ENSOCUG00000019420	U1	ENSMUSG00002075210	ortholog_many2many
ENSOCUG00000019420	U1	ENSMUSG00002076013	ortholog_many2many
ENSOCUG00000014204	FUT4	ENSMUSG00000049307	ortholog_one2one
ENSOCUG00000038997		ENSMUSG00000075143	ortholog_many2many
ENSOCUG00000038997		ENSMUSG00000075144	ortholog_many2many
ENSOCUG00000013714	OR10X1	ENSMUSG00000059503	ortholog_one2many
ENSOCUG00000013714	OR10X1	ENSMUSG00000066672	ortholog_one2many
ENSOCUG00000034472	C11orf97	ENSMUSG00000031927	ortholog_one2one
ENSOCUG00000000805	FKBP14	ENSMUSG00000038074	ortholog_one2one
ENSOCUG00000015673	ZP1	ENSMUSG00000024734	ortholog_one2one
ENSOCUG00000004787	NUP88	ENSMUSG00000040667	ortholog_one2one
ENSOCUG00000000494	ARV1	ENSMUSG00000031982	ortholog_one2one
ENSOCUG00000000807	PLEKHA8	ENSMUSG00000005225	ortholog_one2one
ENSOCUG00000011639	SOX9	ENSMUSG00000000567	ortholog_one2one
ENSOCUG00000035093			
ENSOCUG00000031100			
ENSOCUG00000007335	HS3ST2	ENSMUSG00000046321	ortholog_one2one
ENSOCUG00000013593	BPI	ENSMUSG00000052922	ortholog_one2one
ENSOCUG00000036234			
ENSOCUG00000037266			
ENSOCUG00000005170	BRWD3	ENSMUSG00000063663	ortholog_one2one
ENSOCUG00000017728	QRICH1	ENSMUSG00000006673	ortholog_one2one
ENSOCUG00000001008	TATDN2	ENSMUSG00000056952	ortholog_one2one
ENSOCUG00000026624			
ENSOCUG00000015885	MCM9	ENSMUSG00000058298	ortholog_one2one
ENSOCUG00000029301	ZSCAN23		
ENSOCUG00000014732	RIMKLA	ENSMUSG00000048899	ortholog_one2one
ENSOCUG00000008197	PCDH8	ENSMUSG00000036422	ortholog_one2one
ENSOCUG00000029211	ZSCAN12	ENSMUSG00000036721	ortholog_one2one
ENSOCUG00000027486	GPR139	ENSMUSG00000066197	ortholog_one2one
ENSOCUG00000007958	LY6G6C	ENSMUSG00000092586	ortholog_one2one
ENSOCUG00000028081		ENSMUSG00000045202	ortholog_one2one
ENSOCUG00000025176		ENSMUSG00000022635	ortholog_one2many
ENSOCUG00000018388	U4		
ENSOCUG00000027415	SP2	ENSMUSG00000018678	ortholog_one2one
ENSOCUG00000016443	TPD52L3	ENSMUSG00000024815	ortholog_one2one
ENSOCUG00000034115			
ENSOCUG00000037602		ENSMUSG00000026107	ortholog_one2many
ENSOCUG00000009096	LIAS	ENSMUSG00000029199	ortholog_one2one
ENSOCUG00000038011			
ENSOCUG00000024540		ENSMUSG00000067614	ortholog_many2many
ENSOCUG00000024540		ENSMUSG00000067615	ortholog_many2many
ENSOCUG00000024540		ENSMUSG00000067613	ortholog_many2many
ENSOCUG00000029073		ENSMUSG00000053963	ortholog_one2one
ENSOCUG00000024227	USP31	ENSMUSG00000063317	ortholog_one2one
ENSOCUG00000035572			
ENSOCUG00000001613	AMER1	ENSMUSG00000050332	ortholog_one2one
ENSOCUG00000035205			
ENSOCUG00000033246			
ENSOCUG00000029849			
ENSOCUG00000008065	NBL1	ENSMUSG00000041120	ortholog_one2one
ENSOCUG00000004164	ZMAT1	ENSMUSG00000052676	ortholog_one2one
ENSOCUG00000001920	GPRC5B	ENSMUSG00000008734	ortholog_one2one
ENSOCUG00000031541		ENSMUSG00000020213	ortholog_many2many
ENSOCUG00000031541		ENSMUSG00000112611	ortholog_many2many
ENSOCUG00000002569		ENSMUSG00000008932	ortholog_one2many
ENSOCUG00000033301	MRPL32	ENSMUSG00000015672	ortholog_one2many
ENSOCUG00000010779	FBXO34	ENSMUSG00000037536	ortholog_one2one
ENSOCUG00000001916	IQCK	ENSMUSG00000073856	ortholog_one2one
ENSOCUG00000009580	WNT10B	ENSMUSG00000022996	ortholog_one2one
ENSOCUG00000036879	U2		
ENSOCUG00000007835	SCFD1	ENSMUSG00000020952	ortholog_one2one
ENSOCUG00000024909		ENSMUSG00000024379	ortholog_one2one
ENSOCUG00000036408			
ENSOCUG00000031904		ENSMUSG00000020213	ortholog_many2many
ENSOCUG00000031904		ENSMUSG00000112611	ortholog_many2many
ENSOCUG00000030362			
ENSOCUG00000035655			
ENSOCUG00000036913		ENSMUSG00000058446	ortholog_one2many
ENSOCUG00000037702	RPL41		
ENSOCUG00000034164			
ENSOCUG00000039679		ENSMUSG00000058446	ortholog_one2many
ENSOCUG00000002657	GNB2	ENSMUSG00000029713	ortholog_one2one
ENSOCUG00000003921	GLIPR1	ENSMUSG00000056888	ortholog_one2one
ENSOCUG00000014723	ATG14	ENSMUSG00000037526	ortholog_one2one
ENSOCUG00000019645	SNORA40		
ENSOCUG00000027180			
ENSOCUG00000014738	TBPL2	ENSMUSG00000061809	ortholog_one2one
ENSOCUG00000017394	SCNN1G	ENSMUSG00000000216	ortholog_one2one
ENSOCUG00000026066	WNT1	ENSMUSG00000022997	ortholog_one2one
ENSOCUG00000010841	SLC25A35	ENSMUSG00000018740	ortholog_one2one
ENSOCUG00000022287	SNORA51		
ENSOCUG00000011141	RET	ENSMUSG00000030110	ortholog_one2one
ENSOCUG00000023092		ENSMUSG00000067614	ortholog_many2many
ENSOCUG00000023092		ENSMUSG00000067615	ortholog_many2many
ENSOCUG00000023092		ENSMUSG00000067613	ortholog_many2many
ENSOCUG00000023516	KNOP1	ENSMUSG00000030980	ortholog_one2one
ENSOCUG00000024600		ENSMUSG00000121952	ortholog_many2many
ENSOCUG00000024600		ENSMUSG00000121951	ortholog_many2many
ENSOCUG00000023698	ASB12	ENSMUSG00000031204	ortholog_one2one
ENSOCUG00000025240			
ENSOCUG00000036610		ENSMUSG00000072934	ortholog_one2one
ENSOCUG00000005277	NOD1	ENSMUSG00000038058	ortholog_one2one
ENSOCUG00000004847	GAP43	ENSMUSG00000047261	ortholog_one2one
ENSOCUG00000001156			
ENSOCUG00000033283		ENSMUSG00000064063	ortholog_one2one
ENSOCUG00000030105			
ENSOCUG00000027097		ENSMUSG00000029614	ortholog_one2many
ENSOCUG00000033161			
ENSOCUG00000019725	SNORD61		
ENSOCUG00000033119			
ENSOCUG00000014007	HEATR1	ENSMUSG00000050244	ortholog_one2one
ENSOCUG00000005280	GGCT	ENSMUSG00000002797	ortholog_one2one
ENSOCUG00000002455	STAT1	ENSMUSG00000026104	ortholog_one2one
