0	event_type	dPSI_control	p_diffsplice	zsa
ENSMUSG00000030213;AF:6:136483165:136483273-136540758:136537841:136538437-136540758:+	AF	0.05316906911181918	0.2692307692	False
ENSMUSG00000030213;AF:6:136495800:136495961-136536762:136509925:136510051-136536762:+	AF	-0.07068836983238519	0.2692307692	False
ENSMUSG00000030213;AF:6:136495800:136495961-136536762:136528185:136528214-136536762:+	AF	0.0	0.3976023976	False
ENSMUSG00000030213;AF:6:136495839:136495961-136540758:136537841:136538437-136540758:+	AF	-0.13840826465542475	0.2692307692	False
ENSMUSG00000030213;AF:6:136509925:136510051-136536762:136528185:136528214-136536762:+	AF	0.0	0.3976023976	False
ENSMUSG00000030213;SE:6:136495961-136532416:136532538-136536762:+	SE	0.1370377937741879	0.2692307692	False
ENSMUSG00000030213;SE:6:136495961-136536762:136538437-136540758:+	SE	0.0402450895586568	0.2692307692	False
ENSMUSG00000030216;AF:6:136803107-136804564:136804734:136803107-136805018:136805133:-	AF	-0.03556461915213571	0.377022977	False
ENSMUSG00000030216;AF:6:136803107-136804564:136804734:136803107-136805018:136805134:-	AF	0.23549856317409296	0.1978021978	False
ENSMUSG00000030216;AF:6:136803107-136804564:136804734:136803107-136805018:136805141:-	AF	0.0735014530639887	0.377022977	False
ENSMUSG00000030216;AF:6:136803107-136804564:136804734:136803107-136805018:136805231:-	AF	0.040385319357693586	0.377022977	False
ENSMUSG00000030216;RI:6:136802514:136802545-136802999:136803107:-	RI	0.0013466589334809	0.4325674326	False
ENSMUSG00000030216;SE:6:136795029-136797505:136797696-136798175:-	SE	-0.06621271558476816	0.377022977	False
ENSMUSG00000030231;A3:6:140523064-140525153:140523064-140525156:+	A3	-0.043365667245257276	0.3931068931	False
ENSMUSG00000030231;A3:6:140537490-140539281:140537490-140541975:+	A3	-0.32690281435272783	0.3931068931	False
ENSMUSG00000030231;MX:6:140535481-140537354:140537490-140541975:140535481-140539281:140539383-140541975:+	MX	0.0	0.3931068931	False
ENSMUSG00000030231;RI:6:140539281:140539383-140541975:140542836:+	RI	0.009747883628286817	0.3931068931	False
ENSMUSG00000030231;SE:6:140472287-140474287:140474359-140480188:+	SE	0.0468526167895611	0.3931068931	False
ENSMUSG00000030231;SE:6:140482489-140482732:140482749-140489446:+	SE	-0.006699909083009069	0.3931068931	False
ENSMUSG00000030231;SE:6:140498524-140509294:140509374-140515079:+	SE	-0.015490098335976338	0.3931068931	False
ENSMUSG00000030231;SE:6:140509374-140514220:140514237-140514572:+	SE	0.0	0.3931068931	False
ENSMUSG00000030231;SE:6:140509374-140514572:140514607-140515079:+	SE	0.006871937485749657	0.3931068931	False
ENSMUSG00000030231;SE:6:140525202-140526073:140526261-140527694:+	SE	0.026825997193953677	0.3931068931	False
ENSMUSG00000030231;SE:6:140535481-140537354:140537490-140539281:+	SE	0.0	0.3931068931	False
ENSMUSG00000030231;SE:6:140537490-140539281:140539383-140541975:+	SE	-0.12433740106077829	0.3931068931	False
ENSMUSG00000030246;AF:6:142451272-142453266:142453531:142451272-142453579:142453669:-	AF	0.0466193400632791	0.2967032967	False
ENSMUSG00000030246;AF:6:142451272-142453266:142453531:142451272-142453579:142453683:-	AF	0.07767898831613773	0.2967032967	False
ENSMUSG00000030246;SE:6:142436330-142438219:142438342-142439826:-	SE	0.0036621621662578097	0.3816183816	False
ENSMUSG00000030246;SE:6:142436330-142439826:142439943-142441294:-	SE	0.050013664780075184	0.3576423576	False
ENSMUSG00000030269;A3:6:113247662-113254751:113247662-113254792:+	A3	-0.0026268914964959755	0.4405594406	False
ENSMUSG00000030269;A5:6:113232899-113233984:113232882-113233984:+	A5	0.00807542846594922	0.4405594406	False
ENSMUSG00000030269;AF:6:113214804:113215082-113217246:113216432:113216541-113217246:+	AF	0.11561121109699235	0.4405594406	False
ENSMUSG00000030269;AF:6:113214812:113215082-113217246:113216432:113216541-113217246:+	AF	-0.009887603125419482	0.4405594406	False
ENSMUSG00000030269;AF:6:113214858:113215082-113217246:113216432:113216541-113217246:+	AF	0.05496309762124696	0.4405594406	False
ENSMUSG00000030269;AL:6:113247662-113254751:113254896:113247662-113257564:113258157:+	AL	-0.3288475431697817	0.4405594406	False
ENSMUSG00000030269;MX:6:113246831-113247483:113247662-113257564:113246831-113254751:113254906-113257564:+	MX	0.0808186433113901	0.4405594406	False
ENSMUSG00000030269;SE:6:113237619-113238167:113238241-113242405:+	SE	0.009008785359360116	0.4405594406	False
ENSMUSG00000030269;SE:6:113242471-113242931:113243016-113243221:+	SE	-0.016294641964943346	0.4405594406	False
ENSMUSG00000030269;SE:6:113245656-113246462:113246520-113246693:+	SE	0.0007053482171285319	0.4405594406	False
ENSMUSG00000030269;SE:6:113246831-113247483:113247662-113254751:+	SE	0.0007333568783919331	0.4405594406	False
ENSMUSG00000030269;SE:6:113247662-113254751:113254906-113257564:+	SE	-0.003697968990050149	0.4405594406	False
ENSMUSG00000030269;SE:6:113247662-113254792:113254906-113257564:+	SE	-0.07187422048038894	0.4405594406	False
ENSMUSG00000030279;A5:6:143018420-143019314:143018420-143019389:-	A5	0.0	0.4066558442	False
ENSMUSG00000030279;A5:6:143045522-143045659:143045522-143045824:-	A5	0.09744560297126692	0.3203463203	False
ENSMUSG00000030279;AF:6:143045522-143045659:143045731:143045522-143045824:143045867:-	AF	0.49920519477590036	0.0844155844	False
ENSMUSG00000030279;AF:6:143045522-143045659:143045797:143045522-143045824:143045867:-	AF	0.5038430658189563	0.0844155844	False
ENSMUSG00000030279;AF:6:143045522-143045659:143045816:143045522-143045824:143045867:-	AF	0.3581612765637893	0.3423005566	False
ENSMUSG00000030279;MX:6:143012867-143018269:143018420-143023989:143012867-143019389:143019513-143023989:-	MX	0.00637034593345609	0.4525474525	False
ENSMUSG00000030279;SE:6:142963799-142965054:142965155-142966050:-	SE	-0.07621814045185915	0.3423005566	False
ENSMUSG00000030279;SE:6:142963799-142966050:142966100-142974886:-	SE	0.03823825314799936	0.3423005566	False
ENSMUSG00000030279;SE:6:142995965-143004872:143004937-143007479:-	SE	0.003725351903193133	0.4525474525	False
ENSMUSG00000030279;SE:6:143007587-143011912:143011944-143012782:-	SE	-0.0029146260636431776	0.4525474525	False
ENSMUSG00000030279;SE:6:143018420-143019314:143019513-143023989:-	SE	0.0	0.4525474525	False
ENSMUSG00000030279;SE:6:143018420-143019389:143019513-143023989:-	SE	0.0003402942662586333	0.4525474525	False
ENSMUSG00000030279;SE:6:143027154-143028889:143029060-143036325:-	SE	0.034209439481918014	0.3423005566	False
ENSMUSG00000030304;A3:6:148089628-148090984:148089598-148090984:-	A3	-0.02517826404040968	0.3805361305	False
ENSMUSG00000030304;A5:6:148083468-148084544:148083468-148084587:-	A5	-0.0750481414466978	0.3805361305	False
ENSMUSG00000030304;SE:6:148084706-148088713:148088745-148089531:-	SE	-0.05446048414934203	0.3805361305	False
ENSMUSG00000030304;SE:6:148091082-148092328:148092383-148096693:-	SE	0.0	0.4165834166	False
ENSMUSG00000030304;SE:6:148104040-148106274:148106382-148108031:-	SE	0.015220941809482746	0.3805361305	False
ENSMUSG00000030304;SE:6:148106382-148107598:148107708-148108031:-	SE	0.028651270249197835	0.3805361305	False
ENSMUSG00000030435;A3:7:5071182-5071732:5071182-5072443:+	A3	0.022776912188664587	0.3541458541	False
ENSMUSG00000030435;A5:7:5078238-5078467:5078226-5078467:+	A5	0.1472400280039941	0.2117882118	False
ENSMUSG00000030435;RI:7:5071732:5071795-5072443:5072559:+	RI	0.06970239079290752	0.3541458541	False
ENSMUSG00000030435;SE:7:5071182-5071732:5071795-5072443:+	SE	0.0098952388694227	0.3541458541	False
ENSMUSG00000030532;A3:7:79993342-79993427:79993342-79993464:+	A3	0.004882518824569934	0.4635364635	False
ENSMUSG00000030532;A3:7:79993704-79993850:79993704-79994362:+	A3	0.01006540613291873	0.4635364635	False
ENSMUSG00000030532;A3:7:79993704-79994659:79993704-79994814:+	A3	-0.15269871583220523	0.4635364635	False
ENSMUSG00000030532;A3:7:79993704-79994659:79993704-79994925:+	A3	-0.031527948948242734	0.4635364635	False
ENSMUSG00000030532;A3:7:79993704-79994814:79993704-79994925:+	A3	0.09868427413174535	0.4635364635	False
ENSMUSG00000030532;A5:7:79993203-79993287:79992997-79993287:+	A5	0.08567471206691601	0.4635364635	False
ENSMUSG00000030532;AL:7:79993704-79993850:79994543:79993704-79994659:79994939:+	AL	0.00010031013578171155	0.4635364635	False
ENSMUSG00000030532;AL:7:79993704-79993850:79994543:79993704-79994814:79994976:+	AL	-6.202315140146908e-06	0.4635364635	False
ENSMUSG00000030532;AL:7:79993704-79993850:79994543:79993704-79994925:79995063:+	AL	0.00048707737705988574	0.4635364635	False
ENSMUSG00000030532;AL:7:79993704-79993850:79994543:79993704-79995396:79995513:+	AL	-0.0001332550528637677	0.4635364635	False
ENSMUSG00000030532;AL:7:79993704-79993850:79994543:79993704-79995396:79996462:+	AL	0.0	0.4635364635	False
ENSMUSG00000030532;AL:7:79993704-79993850:79994543:79993704-79999869:80000295:+	AL	0.0	0.4635364635	False
ENSMUSG00000030532;AL:7:79993704-79994362:79994652:79993704-79994659:79994939:+	AL	0.005604583661203866	0.4635364635	False
ENSMUSG00000030532;AL:7:79993704-79994362:79994652:79993704-79994814:79994976:+	AL	-0.001139475542530688	0.4635364635	False
ENSMUSG00000030532;AL:7:79993704-79994362:79994652:79993704-79994925:79995063:+	AL	0.004763182467888982	0.4635364635	False
ENSMUSG00000030532;AL:7:79993704-79994362:79994652:79993704-79995396:79995513:+	AL	-0.005036084161605614	0.4635364635	False
ENSMUSG00000030532;AL:7:79993704-79994362:79994652:79993704-79995396:79996462:+	AL	0.0	0.4635364635	False
ENSMUSG00000030532;AL:7:79993704-79994362:79994652:79993704-79999869:80000295:+	AL	0.0	0.4635364635	False
ENSMUSG00000030532;AL:7:79993704-79994659:79994939:79993704-79995396:79995513:+	AL	-0.40873194830457493	0.4635364635	False
ENSMUSG00000030532;AL:7:79993704-79994925:79995063:79993704-79995396:79995513:+	AL	-0.14305420772926103	0.4635364635	False
ENSMUSG00000030532;AL:7:79993704-79994925:79995063:79993704-79995396:79996462:+	AL	0.0	0.4635364635	False
ENSMUSG00000030532;AL:7:79993704-79994925:79995063:79993704-79999869:80000295:+	AL	0.0	0.4635364635	False
ENSMUSG00000030602;SE:7:28269291-28269597:28269738-28297460:-	SE	0.07109725511767168	0.1263736264	False
ENSMUSG00000030619;A5:7:89604812-89605463:89604812-89605552:-	A5	-0.06566575391481166	0.4070929071	False
ENSMUSG00000030619;SE:7:89620813-89620904:89621003-89621439:-	SE	0.013190737406300501	0.4070929071	False
ENSMUSG00000030619;SE:7:89621531-89626105:89626257-89629620:-	SE	0.0020418169185525414	0.4070929071	False
ENSMUSG00000030649;A3:7:101545657-101546940:101545657-101547149:+	A3	0.13667157777961444	0.302466764	False
ENSMUSG00000030649;A3:7:101547024-101547149:101547024-101547154:+	A3	-0.016465126117638063	0.3389713735	False
ENSMUSG00000030649;A3:7:101548244-101548401:101548244-101550139:+	A3	-0.020936739539043958	0.3389713735	False
ENSMUSG00000030649;A5:7:101547024-101547154:101546994-101547154:+	A5	0.07486949314804492	0.3389713735	False
ENSMUSG00000030649;A5:7:101548244-101548401:101548235-101548401:+	A5	-0.004719552198318655	0.3941058941	False
ENSMUSG00000030649;AF:7:101512922:101513036-101546940:101530532:101530609-101546940:+	AF	-0.008742105990984128	0.3892881312	False
ENSMUSG00000030649;AF:7:101512922:101513036-101546940:101545547:101545657-101546940:+	AF	0.170503450747729	0.302466764	False
ENSMUSG00000030649;AF:7:101512922:101513036-101546940:101545615:101545657-101546940:+	AF	0.3015444119050965	0.302466764	False
ENSMUSG00000030649;AF:7:101512922:101513036-101546940:101545624:101545657-101546940:+	AF	0.475826039757483	0.302466764	False
ENSMUSG00000030649;AF:7:101512922:101513036-101546940:101545635:101545657-101546940:+	AF	0.194550032593323	0.302466764	False
ENSMUSG00000030649;AF:7:101512922:101513036-101546940:101546168:101546567-101546940:+	AF	0.2890837538396694	0.302466764	False
ENSMUSG00000030649;AF:7:101530532:101530609-101546940:101545237:101545457-101546940:+	AF	0.11187350086936987	0.3236763237	False
ENSMUSG00000030649;AF:7:101530532:101530609-101546940:101545547:101545657-101546940:+	AF	0.11346309753981415	0.302466764	False
ENSMUSG00000030649;AF:7:101530532:101530609-101546940:101545615:101545657-101546940:+	AF	-0.07177440539763136	0.3389713735	False
ENSMUSG00000030649;AF:7:101530532:101530609-101546940:101545624:101545657-101546940:+	AF	0.29252967264833263	0.302466764	False
ENSMUSG00000030649;AF:7:101530532:101530609-101546940:101545635:101545657-101546940:+	AF	0.12824219195792697	0.302466764	False
ENSMUSG00000030649;AF:7:101530532:101530609-101546940:101546168:101546567-101546940:+	AF	0.07075012955932891	0.3389713735	False
ENSMUSG00000030649;AF:7:101545237:101545457-101546940:101545547:101545657-101546940:+	AF	0.07486949314804492	0.3389713735	False
ENSMUSG00000030649;AF:7:101545237:101545457-101546940:101545624:101545657-101546940:+	AF	0.493523630274324	0.302466764	False
ENSMUSG00000030649;AF:7:101545237:101545457-101546940:101545635:101545657-101546940:+	AF	0.03912688837405179	0.3389713735	False
ENSMUSG00000030649;AF:7:101545237:101545457-101546940:101546168:101546567-101546940:+	AF	0.09075372221407677	0.3389713735	False
ENSMUSG00000030649;AF:7:101545547:101545657-101546940:101546168:101546567-101546940:+	AF	-0.10361402201575509	0.3082631654	False
ENSMUSG00000030649;AF:7:101545615:101545657-101546940:101546168:101546567-101546940:+	AF	0.1869230306688887	0.3236763237	False
ENSMUSG00000030649;AF:7:101545623:101545657-101547149:101546939:101547024-101547149:+	AF	0.034090404107880334	0.3389713735	False
ENSMUSG00000030649;AF:7:101545623:101545657-101547149:101547002:101547024-101547149:+	AF	-0.024075804828132763	0.3495171495	False
ENSMUSG00000030649;AF:7:101545624:101545657-101546940:101546168:101546567-101546940:+	AF	-0.29087616407012706	0.302466764	False
ENSMUSG00000030649;AF:7:101545635:101545657-101546940:101546168:101546567-101546940:+	AF	-0.1221461733189827	0.302466764	False
ENSMUSG00000030649;AL:7:101548244-101548401:101548687:101548244-101550139:101551052:+	AL	0.034090404107880334	0.3389713735	False
ENSMUSG00000030649;AL:7:101548244-101548401:101548747:101548244-101550139:101551052:+	AL	0.036768339783580406	0.3389713735	False
ENSMUSG00000030649;AL:7:101548244-101548401:101548750:101548244-101550139:101551052:+	AL	0.027400804791037126	0.3389713735	False
ENSMUSG00000030649;SE:7:101545657-101546940:101547024-101547149:+	SE	0.1449313489386438	0.302466764	False
ENSMUSG00000030691;AF:7:100742070:100742133-100759946:100757940:100758246-100759946:+	AF	0.0	0.4245754246	False
ENSMUSG00000030691;AF:7:100742070:100742133-100759946:100757982:100758246-100759946:+	AF	0.0	0.4245754246	False
ENSMUSG00000030691;AF:7:100742070:100742133-100759946:100758012:100758246-100759946:+	AF	0.0	0.4245754246	False
ENSMUSG00000030691;SE:7:100826427-100835595:100835739-100840874:+	SE	-0.0012051948291882386	0.4245754246	False
ENSMUSG00000030691;SE:7:100893423-100895509:100895580-100899652:+	SE	-0.0025220905775909797	0.4245754246	False
ENSMUSG00000030726;A5:7:99768936-99770549:99768936-99770571:-	A5	0.03552846502861834	0.4345654346	False
ENSMUSG00000030726;SE:7:99749888-99755770:99755902-99757719:-	SE	-0.00869458533179579	0.4495504496	False
ENSMUSG00000030726;SE:7:99757758-99761477:99761579-99768881:-	SE	-2.57121690605544e-09	0.4495504496	False
ENSMUSG00000030726;SE:7:99768936-99769104:99769149-99770571:-	SE	0.24068696040095233	0.033966034	True
ENSMUSG00000030788;A3:7:110416057-110420461:110415191-110420461:-	A3	-0.05052083066557422	0.4100899101	False
ENSMUSG00000030788;A3:7:110416057-110420461:110416054-110420461:-	A3	-0.006718762468923667	0.4100899101	False
ENSMUSG00000030788;A5:7:110433052-110436284:110433052-110436370:-	A5	0.031506878249166426	0.4100899101	False
ENSMUSG00000030788;A5:7:110436477-110443006:110436477-110443224:-	A5	-0.024279706341472695	0.4100899101	False
ENSMUSG00000030788;AF:7:110436477-110436616:110436736:110436477-110443006:110443333:-	AF	-0.004829047087891003	0.4100899101	False
ENSMUSG00000030788;AF:7:110436477-110436616:110436736:110436477-110443224:110443364:-	AF	0.006957068050964299	0.4100899101	False
ENSMUSG00000030788;AF:7:110436477-110436616:110436736:110436477-110443546:110443557:-	AF	-0.10638016098174663	0.4100899101	False
ENSMUSG00000030788;AF:7:110436477-110436616:110436736:110436477-110443546:110443609:-	AF	0.0017792028170512397	0.4100899101	False
ENSMUSG00000030788;AF:7:110436477-110436616:110436736:110436477-110443546:110443664:-	AF	-0.0331763099253683	0.4100899101	False
ENSMUSG00000030788;AF:7:110436477-110443006:110443333:110436477-110443546:110443557:-	AF	0.0052232689703825	0.4100899101	False
ENSMUSG00000030788;AF:7:110436477-110443006:110443333:110436477-110443546:110443609:-	AF	0.031398774668351725	0.4100899101	False
ENSMUSG00000030788;AF:7:110436477-110443006:110443333:110436477-110443546:110443664:-	AF	-0.021120632696269792	0.4100899101	False
ENSMUSG00000030788;AF:7:110436477-110443224:110443364:110436477-110443546:110443557:-	AF	-0.06597548288149516	0.4100899101	False
ENSMUSG00000030788;AF:7:110436477-110443224:110443364:110436477-110443546:110443664:-	AF	-0.0053430075405447005	0.4100899101	False
ENSMUSG00000030788;AL:7:110424504:110424605-110432944:110429456:110430168-110432944:-	AL	0.004262450432531373	0.4100899101	False
ENSMUSG00000030788;SE:7:110433052-110436284:110436477-110443546:-	SE	0.10915219353282157	0.4100899101	False
ENSMUSG00000030814;AF:7:127306713-127307052:127307247:127306713-127307608:127307634:-	AF	-0.4646210248201418	0.0224775225	True
ENSMUSG00000030814;AL:7:127260628:127266218-127304899:127304150:127304347-127304899:-	AL	-0.0028368521746247165	0.4440559441	False
ENSMUSG00000030814;AL:7:127260628:127266218-127304899:127304160:127304347-127304899:-	AL	0.1056488306412805	0.4353146853	False
ENSMUSG00000030814;AL:7:127265968:127266218-127304899:127304150:127304347-127304899:-	AL	-0.022839168894957067	0.4353146853	False
ENSMUSG00000030814;AL:7:127266124:127266218-127304899:127304150:127304347-127304899:-	AL	0.20934701098635355	0.0284715285	True
ENSMUSG00000030814;AL:7:127266124:127266218-127304899:127304160:127304347-127304899:-	AL	0.002069794882637921	0.4440559441	False
ENSMUSG00000030814;SE:7:127304984-127305751:127306132-127306348:-	SE	-0.00088183003804965	0.4440559441	False
ENSMUSG00000030814;SE:7:127304984-127306348:127306476-127307052:-	SE	0.04098755502125115	0.4353146853	False
ENSMUSG00000030814;SE:7:127306713-127307052:127307130-127307608:-	SE	-0.2203137456609492	0.0284715285	True
ENSMUSG00000030816;RI:7:127196301:127196513-127196589:127196714:+	RI	-0.033108244577028725	0.2392607393	False
ENSMUSG00000030816;SE:7:127191009-127191761:127191880-127191969:+	SE	0.046016244274908524	0.2392607393	False
ENSMUSG00000030816;SE:7:127191009-127191969:127192148-127193779:+	SE	-0.0738669824002467	0.2392607393	False
ENSMUSG00000030852;A3:7:130331558-130335236:130331558-130335248:+	A3	0.09527047959602264	0.362410317	False
ENSMUSG00000030852;A3:7:130355391-130360895:130355391-130360897:+	A3	0.0026353690414439024	0.4175824176	False
ENSMUSG00000030852;A5:7:130336958-130341542:130336880-130341542:+	A5	-0.035060710949717744	0.4175824176	False
ENSMUSG00000030852;A5:7:130336973-130341542:130336880-130341542:+	A5	0.0	0.4175824176	False
ENSMUSG00000030852;A5:7:130336973-130341542:130336958-130341542:+	A5	0.0	0.4175824176	False
ENSMUSG00000030852;AF:7:130179168:130179246-130203567:130198048:130198149-130203567:+	AF	-0.08837171379865583	0.362410317	False
ENSMUSG00000030852;AF:7:130179214:130179246-130203567:130198048:130198149-130203567:+	AF	-0.2404750552245436	0.362410317	False
ENSMUSG00000030852;AF:7:130247211:130247296-130264746:130247659:130248160-130264746:+	AF	-0.005073859696612004	0.4175824176	False
ENSMUSG00000030852;AF:7:130294495:130294717-130318433:130315407:130315791-130318433:+	AF	0.18132285515870938	0.362410317	False
ENSMUSG00000030852;AL:7:130361765-130362906:130363179:130361765-130365984:130366131:+	AL	0.3202319903561197	0.362410317	False
ENSMUSG00000030852;AL:7:130361765-130362906:130363179:130361765-130365984:130366438:+	AL	0.1591471079622444	0.362410317	False
ENSMUSG00000030852;AL:7:130361765-130362906:130363179:130361765-130365984:130366439:+	AL	-0.0018102105623830633	0.4175824176	False
ENSMUSG00000030852;AL:7:130361765-130362906:130363179:130361765-130365984:130366454:+	AL	0.0	0.4175824176	False
ENSMUSG00000030852;AL:7:130361765-130362906:130363179:130361765-130365984:130366493:+	AL	0.11387937873757978	0.362410317	False
ENSMUSG00000030852;AL:7:130361765-130362906:130363179:130361765-130365984:130366514:+	AL	0.18715771240836332	0.362410317	False
ENSMUSG00000030852;AL:7:130361765-130362906:130363179:130361765-130365984:130366515:+	AL	0.0	0.4175824176	False
ENSMUSG00000030852;RI:7:130330253:130330479-130330590:130331558:+	RI	0.11884255307485858	0.362410317	False
ENSMUSG00000030852;SE:7:130179246-130191700:130191756-130203567:+	SE	-0.07692893604933737	0.362410317	False
ENSMUSG00000030852;SE:7:130203667-130223451:130228571-130264746:+	SE	0.10224048464073562	0.362410317	False
ENSMUSG00000030852;SE:7:130228571-130229128:130229229-130264746:+	SE	-0.03944786134380296	0.4175824176	False
ENSMUSG00000030852;SE:7:130248160-130264746:130264871-130276332:+	SE	0.0050493091718525	0.4175824176	False
ENSMUSG00000030852;SE:7:130331558-130333261:130333296-130335236:+	SE	-0.0013274696364597577	0.4175824176	False
ENSMUSG00000030867;SE:7:121759927-121760730:121760874-121761616:+	SE	-0.07181822467393117	0.1363636364	False
ENSMUSG00000030870;A3:7:121666707-121666844:121666707-121666887:+	A3	0.18311418062185647	0.0704295704	False
ENSMUSG00000030870;RI:7:121666887:121667216-121668004:121668212:+	RI	0.18396869679247355	0.0756743257	False
ENSMUSG00000030870;SE:7:121671238-121673690:121673780-121675331:+	SE	0.04631279436468194	0.1608391608	False
ENSMUSG00000030878;AF:7:120569661-120580757:120581013:120569661-120581200:120581535:-	AF	-0.0019309571551347	0.4130869131	False
ENSMUSG00000030986;A3:7:133350765-133361129:133350720-133361129:-	A3	-0.03238841985111196	0.4095904096	False
ENSMUSG00000030986;A5:7:133361642-133378190:133361642-133378331:-	A5	0.0036379223101519003	0.4095904096	False
ENSMUSG00000030986;AF:7:133361642-133361750:133361998:133361642-133377871:133378238:-	AF	-0.004177059969776131	0.4095904096	False
ENSMUSG00000030986;AF:7:133361642-133361750:133361998:133361642-133378190:133378416:-	AF	-0.01410380798965305	0.4095904096	False
ENSMUSG00000030986;AF:7:133361642-133361750:133361998:133361642-133378331:133378345:-	AF	0.1827132832499518	0.2617382617	False
ENSMUSG00000030986;AF:7:133361642-133361750:133361998:133361642-133378331:133378532:-	AF	0.2581195907940025	0.2617382617	False
ENSMUSG00000030986;AF:7:133361642-133361750:133361998:133361642-133384397:133384455:-	AF	0.5336568822841177	0.1498501499	False
ENSMUSG00000030986;AF:7:133361642-133377871:133378238:133361642-133378331:133378345:-	AF	0.0017157264254679333	0.4095904096	False
ENSMUSG00000030986;AF:7:133361642-133377871:133378238:133361642-133378331:133378532:-	AF	0.0047171829782632	0.4095904096	False
ENSMUSG00000030986;AF:7:133361642-133378190:133378416:133361642-133384397:133384455:-	AF	0.0695433086787646	0.4095904096	False
ENSMUSG00000030986;AF:7:133361642-133378331:133378345:133361642-133384397:133384455:-	AF	0.16324148717343823	0.2617382617	False
ENSMUSG00000030986;AF:7:133361642-133378331:133378532:133361642-133384397:133384455:-	AF	0.2754137603583814	0.2617382617	False
ENSMUSG00000030986;AL:7:133344387:133344530-133361129:133350293:133350765-133361129:-	AL	-0.049414814390910444	0.4095904096	False
ENSMUSG00000030986;AL:7:133344387:133344530-133361129:133350593:133350720-133361129:-	AL	-0.05760779063582888	0.4095904096	False
ENSMUSG00000030986;AL:7:133344387:133344530-133361129:133350738:133350765-133361129:-	AL	-0.004735580189296207	0.4095904096	False
ENSMUSG00000030986;AL:7:133350593:133350720-133361129:133350738:133350765-133361129:-	AL	-0.02865006691312877	0.4095904096	False
ENSMUSG00000030986;MX:7:133344530-133350572:133350765-133378331:133344530-133361129:133361642-133378331:-	MX	0.0022802375390071333	0.4095904096	False
ENSMUSG00000030986;SE:7:133344530-133350572:133350765-133361129:-	SE	0.0011058395992908365	0.4095904096	False
ENSMUSG00000030986;SE:7:133350765-133361129:133361642-133378331:-	SE	-0.00625062412198929	0.4095904096	False
ENSMUSG00000030994;AF:7:133959815-133966460:133966613:133959815-133978446:133978560:-	AF	0.2036840159707447	0.0599400599	False
ENSMUSG00000030994;AL:7:133950910:133951557-133959724:133956032:133956200-133959724:-	AL	-0.0220040324480476	0.3426573427	False
ENSMUSG00000030994;AL:7:133951282:133951557-133959724:133956032:133956200-133959724:-	AL	-0.32438017037508976	0.0599400599	False
ENSMUSG00000030994;AL:7:133951403:133951557-133959724:133956032:133956200-133959724:-	AL	-0.20619258484122388	0.0799200799	False
ENSMUSG00000030994;SE:7:133951557-133959724:133959815-133978446:-	SE	-0.07653063641394878	0.1298701299	False
ENSMUSG00000031004;A3:7:135310049-135310495:135309215-135310495:-	A3	-0.015048619204462432	0.2872127872	False
ENSMUSG00000031010;A3:X:12980883-12982848:12980883-12982863:+	A3	0.048745691381606504	0.4008491508	False
ENSMUSG00000031010;A5:X:13031771-13032871:13031723-13032871:+	A5	-0.0030292963558662678	0.4220779221	False
ENSMUSG00000031010;SE:X:12937972-12938454:12938564-12960163:+	SE	-0.018279986894592898	0.4008491508	False
ENSMUSG00000031065;A3:X:20559770-20560146:20559770-20560277:+	A3	0.05140974625102511	0.3236763237	False
ENSMUSG00000031065;A3:X:20564767-20564848:20564767-20565469:+	A3	0.0	0.4400599401	False
ENSMUSG00000031065;AF:X:20554193:20554600-20559563:20554657:20555045-20559563:+	AF	0.06306592953664954	0.3236763237	False
ENSMUSG00000031065;AF:X:20554238:20554600-20559563:20554657:20555045-20559563:+	AF	0.10386652758437778	0.3236763237	False
ENSMUSG00000031065;RI:X:20562257:20562380-20562586:20562706:+	RI	0.006113948316814433	0.4400599401	False
ENSMUSG00000031065;RI:X:20562970:20563075-20563161:20563203:+	RI	0.006113948316814433	0.4400599401	False
ENSMUSG00000031095;A3:X:37634493-37635569:37634477-37635569:-	A3	-0.006016003008120052	0.3571428571	False
ENSMUSG00000031095;A5:X:37661355-37664957:37661355-37665016:-	A5	0.23114252020430898	0.0314685315	True
ENSMUSG00000031095;SE:X:37629927-37630928:37631035-37632209:-	SE	0.00601600300812033	0.3571428571	False
ENSMUSG00000031229;A3:X:104876197-104879916:104876183-104879916:-	A3	0.00015342271345614167	0.4355644356	False
ENSMUSG00000031229;A3:X:104923624-104927913:104923621-104927913:-	A3	-0.020341097975771327	0.4355644356	False
ENSMUSG00000031229;A3:X:104923624-104931321:104923621-104931321:-	A3	-0.1624612882365195	0.4355644356	False
ENSMUSG00000031229;A5:X:104899637-104900064:104899637-104900088:-	A5	-0.04851876308459668	0.4355644356	False
ENSMUSG00000031229;A5:X:104943599-104972565:104943599-104972706:-	A5	0.03525981660793796	0.4355644356	False
ENSMUSG00000031229;A5:X:104955260-104972565:104955260-104972706:-	A5	-0.04875349191315115	0.4355644356	False
ENSMUSG00000031229;AF:X:104943599-104972094:104972183:104943599-104972565:104973003:-	AF	0.10749126756907629	0.4355644356	False
ENSMUSG00000031229;AF:X:104943599-104972094:104972183:104943599-104972706:104972972:-	AF	-0.000215535735574382	0.4355644356	False
ENSMUSG00000031229;AF:X:104943599-104972094:104972183:104943599-104972706:104973009:-	AF	0.03253534561801284	0.4355644356	False
